"gene","variance.standardized","is_hvg","is_responsive","responsive_cell_type","responsive_avg_log2FC","median_within_celltype_cv2","num_celltypes_expressed","cahn_group","bewick_group","h2az_group"
"AT3G44190",0.615199499910198,FALSE,TRUE,"protophloem ERS+",0.822490944225836,1.27150048776588,29,"gbM","gbM","Other"
"AT5G03470",0.615027910541868,FALSE,TRUE,"protoxylem ERS+",1.74436229629451,4.16973796638928,16,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G79000",0.614983645435736,FALSE,TRUE,"border cells",0.857936159217928,6.50116082952314,17,"gbM","gbM","H2A.Z-Depleted"
"AT5G27720",0.614875892011565,FALSE,TRUE,"protophloem ERS-",0.822019041574273,1.80025152647686,28,"gbM","Unmethylated","Other"
"AT3G59660",0.614796103568091,FALSE,TRUE,"border cells",1.02132555221894,5.68713501887573,17,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G02300",0.614759492629748,FALSE,TRUE,"root cap tip",0.40255740428318,5.56331154789695,20,"gbM","gbM","Other"
"AT3G56800",0.614697960906188,FALSE,TRUE,"metaxylem ERS-",1.38221866437198,0.378384106542567,29,"Unmethylated","Unmethylated","Other"
"AT4G10080",0.614684121538931,FALSE,TRUE,"protoxylem ERS-",0.635978736095321,4.06032507847268,19,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G44970",0.614575693608321,FALSE,TRUE,"root cap lateral",0.447958509530086,4.04535330129587,21,"gbM","gbM","H2A.Z-Depleted"
"AT2G39970",0.61453367118866,FALSE,TRUE,"border cells",0.880341941280382,2.94503631258878,28,"gbM","gbM","Other"
"AT5G51300",0.614523633217911,FALSE,TRUE,"procambium ERS-",0.549623795522592,5.78413477648069,20,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G10700",0.614407865814199,FALSE,TRUE,"root cap tip",1.4586799868241,3.82562614263493,20,"gbM","Unmethylated","Other"
"AT4G21560",0.614392371637716,FALSE,TRUE,"hair cells ERS+",0.811515723496018,2.73317126921508,21,"Unmethylated","Unmethylated","Other"
"AT2G26210",0.614389580209224,FALSE,TRUE,"hair cells ERS+",0.814668094905238,2.98503192951341,26,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G45140",0.614380498487007,FALSE,TRUE,"cortex ERS+",0.525431088932629,1.84833776146496,29,"Unmethylated","Unmethylated","Other"
"AT1G20696",0.614337887017586,FALSE,TRUE,"root cap early",0.813313379962117,1.07453283169582,29,"Unmethylated","Unmethylated","Other"
"AT4G05070",0.614320818173414,FALSE,TRUE,"endodermis ERS+",1.33183551603638,1.37115554239873,29,"Unmethylated","Unmethylated","Other"
"AT1G79350",0.614135799921907,FALSE,TRUE,"border cells",0.908840258889142,4.74348098364573,20,"gbM","gbM","H2A.Z-Depleted"
"AT1G67060",0.614108656907035,FALSE,TRUE,"protoxylem ERS+",2.09583204570697,4.35259319995249,23,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G76600",0.614076285771479,FALSE,TRUE,"root cap tip",1.53529784729112,1.34621085355876,29,"Unmethylated","Unmethylated","Other"
"AT2G44950",0.614047295703009,FALSE,TRUE,"xpp ERS+",0.512214880441665,6.1402871982974,14,"gbM","gbM","H2A.Z-Depleted"
"AT3G02700",0.613976591904285,FALSE,TRUE,"hair cells ERS-",0.67941096959756,2.58515329741397,29,"gbM","Unmethylated","Other"
"AT5G16050",0.613881557863829,FALSE,TRUE,"xpp ERS-",0.561966503483196,0.908957895652806,29,"Unmethylated","Unmethylated","H2A.Z-Depleted"
"AT3G18860",0.613859482230279,FALSE,TRUE,"protophloem ERS-",1.12339423776683,3.46535544446502,23,"gbM","gbM","H2A.Z-Depleted"
"AT4G08170",0.613783451710526,FALSE,TRUE,"root cap lateral",0.560637018660693,3.79958735481505,19,"gbM","gbM","H2A.Z-Depleted"
"AT3G10360",0.6137338090299,FALSE,TRUE,"endodermis ERS-",0.58230983917995,6.33709419907012,16,"gbM","Unmethylated","Other"
"AT5G46190",0.613717772811097,FALSE,TRUE,"root cap lateral",0.546830254119288,4.59993751725038,17,"gbM","gbM","H2A.Z-Depleted"
"AT3G63500",0.613714746789905,FALSE,TRUE,"endodermis ERS-",0.560123653542981,5.06705754728537,15,"gbM","gbM","Other"
"AT5G60170",0.613672855149627,FALSE,TRUE,"border cells",1.25050805012828,4.10308574343836,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G53440",0.613640910954009,FALSE,TRUE,"root cap tip",0.709562061706597,2.85203398023348,20,"gbM","gbM","H2A.Z-Depleted"
"AT4G23850",0.613604021008176,FALSE,TRUE,"hair cells ERS-",0.727341059902518,2.09726273647545,29,"gbM","gbM","H2A.Z-Depleted"
"AT1G21780",0.613541204607558,FALSE,TRUE,"protoxylem ERS+",2.66239515474356,5.23176585214074,20,"gbM","gbM","H2A.Z-Enriched"
"AT5G20650",0.613524171974176,FALSE,TRUE,"metaxylem ERS-",1.72838936165524,0.886327505514688,29,"Unmethylated","Unmethylated","Other"
"AT5G51410",0.61351975179032,FALSE,TRUE,"xpp ERS+",0.445682699825805,3.26299419248647,21,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G08730",0.613511994601244,FALSE,TRUE,"protoxylem early",1.22106508619108,2.09018788354261,27,"gbM","Unmethylated","Other"
"AT3G19240",0.613509209569763,FALSE,TRUE,"protophloem ERS+",1.72244942530194,1.07674041402671,29,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G31420",0.613455393073176,FALSE,TRUE,"protoxylem ERS+",0.937590342530015,2.42826944719177,26,"gbM","gbM","H2A.Z-Depleted"
"AT4G34430",0.613371738890664,FALSE,TRUE,"protophloem ERS-",0.743037487567861,6.66682970767721,17,"gbM","gbM","H2A.Z-Depleted"
"AT1G36730",0.613298311395188,FALSE,TRUE,"root cap early",0.507839282246221,1.71349763592299,26,"gbM","gbM","Other"
"AT2G47410",0.613296111766388,FALSE,TRUE,"root cap tip",0.763344872490506,5.89617221194655,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G17770",0.613258822756841,FALSE,TRUE,"xpp ERS-",1.37231674020199,1.11010493488032,28,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G43430",0.613249308094109,FALSE,TRUE,"ppp ERS+",0.946965750392974,4.22881674186079,22,"gbM","gbM","H2A.Z-Depleted"
"AT3G03380",0.613246813984428,FALSE,TRUE,"ppp ERS-",0.461136697813311,5.12506593921836,21,"gbM","gbM","H2A.Z-Depleted"
"AT1G61040",0.61301286713337,FALSE,TRUE,"hair cells ERS+",0.47052311997668,4.44321605094733,19,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G24560",0.61299101704777,FALSE,TRUE,"ppp ERS+",0.665084775856915,6.36758286866262,17,"gbM","gbM","H2A.Z-Depleted"
"AT1G05500",0.612953123432072,FALSE,TRUE,"metaphloem ERS-",0.679615294345724,4.47524222138371,26,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G26920",0.612920319731364,FALSE,TRUE,"root cap lateral",1.23695681971077,1.54750815519562,29,"Unmethylated","Unmethylated","Other"
"AT1G03970",0.612904658782202,FALSE,TRUE,"root cap early",0.747740431057081,3.22423505033975,19,"Unmethylated","Unmethylated","Other"
"AT2G38710",0.612893152071755,FALSE,TRUE,"protoxylem ERS-",2.55073861043222,2.66366326756805,26,"gbM","gbM","Other"
"AT5G02040",0.61280546638885,FALSE,TRUE,"metaphloem ERS+",0.617951731836722,2.61642759040321,26,"Unmethylated","Unmethylated","Other"
"AT1G29640",0.612785882275082,FALSE,TRUE,"root cap lateral",1.00151368529416,1.73198795861731,29,"Unmethylated","Unmethylated","Other"
"AT2G43970",0.612553452841315,FALSE,TRUE,"metaxylem ERS-",0.722010617500142,1.55377011429945,27,"gbM","Unmethylated","Other"
"AT3G21430",0.612494552044285,FALSE,TRUE,"root cap tip",0.668948825729061,5.06952329896456,18,"gbM","gbM","H2A.Z-Depleted"
"AT1G76850",0.612474390813107,FALSE,TRUE,"protophloem ERS-",1.24989795037557,4.83967131367448,22,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G43850",0.612315426348058,FALSE,TRUE,"protophloem ERS-",0.935887597850907,5.77655169909788,15,"gbM","gbM","H2A.Z-Depleted"
"AT2G36910",0.612303855776421,FALSE,TRUE,"columella",1.42311435029052,2.25740490831474,26,"gbM","gbM","H2A.Z-Depleted"
"AT4G32940",0.612177565154425,FALSE,TRUE,"protoxylem early",1.36438367241301,3.05543396218962,24,"gbM","Unmethylated","Other"
"AT5G22080",0.612174552473768,FALSE,TRUE,"hair cells ERS-",0.513364708794973,2.39982876073402,27,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G36980",0.612170812242585,FALSE,TRUE,"procambium ERS+",0.916551050989895,5.04161496614472,18,"gbM","gbM","H2A.Z-Depleted"
"AT1G08420",0.612161073947436,FALSE,TRUE,"ppp ERS+",0.504586549491339,6.91730689361279,16,"gbM","gbM","H2A.Z-Depleted"
"AT4G34390",0.612123561216742,FALSE,TRUE,"root cap lateral",0.47293097219637,7.03200400476232,14,"gbM","gbM","H2A.Z-Depleted"
"AT1G02170",0.61211695156713,FALSE,TRUE,"hair cells ERS-",0.700119322284827,2.32314591022848,27,"Unmethylated","Unmethylated","Other"
"AT2G36310",0.612091129672265,FALSE,TRUE,"ppp ERS-",1.51193527768559,1.64195768721191,29,"gbM","Unmethylated","Other"
"AT5G56140",0.612036679617712,FALSE,TRUE,"protophloem ERS+",1.29710263095001,2.75518193335278,26,"gbM","gbM","H2A.Z-Depleted"
"AT5G03330",0.612007537450545,FALSE,TRUE,"protoxylem ERS+",2.80540365623902,6.82751655698699,18,"gbM","gbM","Other"
"AT1G09730",0.61198208397871,FALSE,TRUE,"endodermis ERS-",0.643324455230452,4.81321756861635,18,"gbM","gbM","H2A.Z-Depleted"
"AT3G59950",0.611865403296926,FALSE,TRUE,"border cells",1.06201267515413,5.18316966402438,21,"gbM","gbM","H2A.Z-Depleted"
"AT2G10950",0.611751307772042,FALSE,TRUE,"root cap tip",0.580648181667708,3.88036379490353,21,"TE-like","Unmethylated","H2A.Z-Depleted"
"AT2G19760",0.611735583511224,FALSE,TRUE,"procambium ERS-",2.40107055301349,0.499831646929383,29,"Unmethylated","Unmethylated","Other"
"AT1G65580",0.611729410896058,FALSE,TRUE,"ppp ERS-",0.556022338858232,5.13195839239662,20,"gbM","gbM","H2A.Z-Depleted"
"AT4G15420",0.61172430080536,FALSE,TRUE,"procambium ERS+",0.776996091041811,2.71097321060605,20,"gbM","gbM","H2A.Z-Depleted"
"AT5G60710",0.611663305582903,FALSE,TRUE,"columella",1.03046699754111,5.15451501893766,17,"gbM","gbM","Other"
"AT3G14075",0.611639191173351,FALSE,TRUE,"ppp ERS+",0.800407860213722,4.91805118928243,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G03220",0.611495677832996,FALSE,TRUE,"columella",1.03640138602693,4.72481046845153,22,"Unmethylated","Unmethylated","Other"
"AT4G05160",0.611297573498577,FALSE,TRUE,"border cells",0.888021344822183,5.90058769219791,23,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G12620",0.611293562985331,FALSE,TRUE,"border cells",0.746302009069288,3.45881043136831,21,"Unmethylated","Unmethylated","Other"
"AT4G27040",0.611192149507737,FALSE,TRUE,"protoxylem early",1.17318688006295,4.08985792325579,22,"gbM","TE-like","H2A.Z-Depleted"
"AT1G79440",0.610999443868228,FALSE,TRUE,"cortex ERS+",0.870331969951871,3.72175365676387,25,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G42050",0.610885224022772,FALSE,TRUE,"protoxylem ERS+",2.54780042542543,1.71601390460105,29,"Unmethylated","Unmethylated","Other"
"AT3G07810",0.610859476658796,FALSE,TRUE,"metaxylem ERS-",1.43110855687495,2.31023935120938,28,"gbM","gbM","H2A.Z-Depleted"
"AT4G16580",0.610849316879513,FALSE,TRUE,"ppp ERS+",0.41397281239501,4.11841512465728,18,"gbM","gbM","Other"
"AT3G47000",0.610818289863773,FALSE,TRUE,"procambium ERS+",0.954497221320533,5.95716073971714,17,"gbM","gbM","Other"
"AT5G13020",0.610748188825203,FALSE,TRUE,"protophloem ERS-",0.460969119572656,3.39585956551476,19,"gbM","gbM","Other"
"AT2G26890",0.610715212736019,FALSE,TRUE,"protophloem ERS-",0.816310260029565,4.52254082718907,18,"gbM","gbM","H2A.Z-Depleted"
"AT3G08650",0.61069822393875,FALSE,TRUE,"hair cells ERS-",1.3028203851707,3.68111850902446,25,"gbM","gbM","H2A.Z-Depleted"
"AT4G30790",0.610651858868664,FALSE,TRUE,"endodermis ERS-",0.459608795021452,5.87096457443088,20,"gbM","gbM","H2A.Z-Depleted"
"AT3G11960",0.610642568256489,FALSE,TRUE,"ppp ERS+",0.5434475994374,5.6304039806007,17,"gbM","gbM","H2A.Z-Depleted"
"AT2G36380",0.61063564511863,FALSE,TRUE,"root cap tip",1.06830838194176,2.12904308980112,19,"gbM","Unmethylated","Other"
"AT5G64350",0.610595330784278,FALSE,TRUE,"protoxylem ERS-",0.987729065097778,0.337145745287954,29,"gbM","Unmethylated","Other"
"AT3G03340",0.610524414652775,FALSE,TRUE,"xpp ERS+",0.487733765164035,3.61587560242361,18,"gbM","gbM","H2A.Z-Depleted"
"AT2G26920",0.610492107104446,FALSE,TRUE,"protophloem ERS-",0.769843887992498,3.96749707638302,18,"gbM","gbM","H2A.Z-Depleted"
"AT1G07140",0.610455908042568,FALSE,TRUE,"metaxylem ERS-",0.983359131166546,0.389987967125166,29,"Unmethylated","Unmethylated","Other"
"AT3G51630",0.610426010011706,FALSE,TRUE,"protoxylem early",1.08210076669938,5.21027281720834,19,"gbM","gbM","H2A.Z-Depleted"
"AT2G07671",0.610410217086051,FALSE,TRUE,"protoxylem early",1.11097194505032,4.73336171851368,27,"Unmethylated","Unmethylated","Other"
"AT5G09880",0.610404474071553,FALSE,TRUE,"border cells",0.990900046212548,4.36907758671865,18,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G19640",0.61036127315575,FALSE,TRUE,"columella",0.968863048004684,3.85719068207753,21,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G09680",0.610349042600242,FALSE,TRUE,"root cap tip",0.44040116922741,3.33114616442633,23,"Unmethylated","Unmethylated","Other"
"AT3G12480",0.610286580013285,FALSE,TRUE,"border cells",0.419171905879094,2.62131704153093,23,"gbM","gbM","Other"
"AT5G27280",0.610189493502314,FALSE,TRUE,"columella",1.56026492066828,3.97032949576246,23,"gbM","Unmethylated","Other"
"AT4G20480",0.610079289756194,FALSE,TRUE,"columella",1.22320469685322,4.40552909612782,19,"Unmethylated","Unmethylated","Other"
"AT1G07990",0.610048716012713,FALSE,TRUE,"protophloem ERS-",0.59378243031296,5.07072785968343,20,"gbM","gbM","H2A.Z-Depleted"
"AT2G43080",0.609863410749139,FALSE,TRUE,"protophloem ERS+",1.1199710701886,1.94274290958315,25,"Unmethylated","Unmethylated","Other"
"AT1G03280",0.609836267339702,FALSE,TRUE,"endodermis ERS-",0.380149845747873,5.1062252059464,17,"gbM","gbM","H2A.Z-Depleted"
"AT1G27840",0.60976074455487,FALSE,TRUE,"metaphloem ERS-",0.510823446569927,4.79288942493969,17,"gbM","gbM","H2A.Z-Depleted"
"AT3G27530",0.609663083503701,FALSE,TRUE,"border cells",0.995919109994895,4.59154630267247,24,"gbM","gbM","H2A.Z-Depleted"
"AT2G27285",0.609604867920539,FALSE,TRUE,"columella",1.18081318409152,5.56095136385742,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G56750",0.609558233996212,FALSE,TRUE,"ppp ERS+",0.999337667379732,1.85852803168553,26,"gbM","gbM","Other"
"AT4G27880",0.609534765532927,FALSE,TRUE,"protoxylem ERS+",1.43286689114782,3.71955810368528,21,"gbM","Unmethylated","Other"
"AT3G52890",0.609445703827948,FALSE,TRUE,"columella",2.31282161993765,4.84108597519639,18,"gbM","gbM","H2A.Z-Depleted"
"AT3G54190",0.609440936638074,FALSE,TRUE,"endodermis ERS-",0.380904536644187,4.18613175247357,23,"gbM","Unmethylated","Other"
"AT2G18160",0.609384548238878,FALSE,TRUE,"protophloem ERS+",1.2828058467812,0.890223294345736,29,"Unmethylated","Unmethylated","Other"
"AT2G02870",0.609366144481554,FALSE,TRUE,"metaphloem ERS+",0.893360174769323,2.75790474273211,27,"gbM","gbM","Other"
"AT2G36850",0.609350953800416,FALSE,TRUE,"ppp ERS+",0.885407799030024,3.92421817087248,20,"gbM","gbM","H2A.Z-Depleted"
"AT3G48760",0.609317868124711,FALSE,TRUE,"hair cells ERS-",0.5664813863651,4.03698977611826,25,"gbM","gbM","Other"
"AT4G37460",0.609312473102949,FALSE,TRUE,"root cap tip",0.441806426791107,5.4717001054386,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G08290",0.609302600954606,FALSE,TRUE,"hair cells ERS+",0.860224170854014,0.449418966104307,29,"Unmethylated","Unmethylated","Other"
"AT4G21110",0.609164624328797,FALSE,TRUE,"columella",0.754542592344386,1.95795683571864,29,"Unmethylated","Unmethylated","Other"
"AT4G21990",0.609133661551626,FALSE,TRUE,"endodermis ERS+",1.32300278403635,1.47281819701066,29,"gbM","Unmethylated","H2A.Z-Enriched"
"AT1G63500",0.609082222993545,FALSE,TRUE,"columella",1.31231364860479,3.45045768360888,21,"gbM","gbM","H2A.Z-Depleted"
"AT1G20920",0.60897784149637,FALSE,TRUE,"columella",1.05911169536508,3.05285776272717,19,"gbM","gbM","H2A.Z-Depleted"
"AT1G61140",0.608934711666527,FALSE,TRUE,"protophloem ERS+",1.49571967277285,3.53417516116225,21,"gbM","gbM","H2A.Z-Depleted"
"AT1G04140",0.608928251890141,FALSE,TRUE,"protoxylem early",1.47368642070079,3.69457986022842,24,"gbM","gbM","H2A.Z-Depleted"
"AT2G17290",0.608854390645299,FALSE,TRUE,"hair cells ERS-",1.18341881095935,4.2295361730715,26,"gbM","Unmethylated","Other"
"AT1G70570",0.608733693194838,FALSE,TRUE,"ppp ERS+",0.336544371803665,5.16814161331292,19,"gbM","gbM","H2A.Z-Depleted"
"AT1G74020",0.608610729722454,FALSE,TRUE,"root cap lateral",3.09131397702799,2.86569166554731,27,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G10270",0.608566351944781,FALSE,TRUE,"endodermis ERS+",0.435741884673342,4.12901473905583,20,"gbM","gbM","Other"
"AT1G65590",0.608548975099085,FALSE,TRUE,"border cells",1.56091043097778,4.63125280104303,20,"Unmethylated","Unmethylated","Other"
"AT3G56460",0.608531780112706,FALSE,TRUE,"columella",0.555482837735336,2.01912308392226,26,"Unmethylated","Unmethylated","Other"
"AT3G11397",0.608464192472765,FALSE,TRUE,"protophloem ERS-",0.31143227116938,5.30071414472897,22,"Unmethylated","Unmethylated","Other"
"AT3G03940",0.608388262804722,FALSE,TRUE,"protophloem ERS-",0.443164169016019,3.89581049717236,23,"gbM","gbM","H2A.Z-Depleted"
"AT5G39590",0.608345891941327,FALSE,TRUE,"endodermis ERS-",1.27927583139846,5.55928015267718,24,"gbM","Unmethylated","Other"
"AT1G24180",0.608320949426796,FALSE,TRUE,"hair cells ERS-",1.60144653195804,1.18916172849507,28,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G49490",0.608301337563259,FALSE,TRUE,"columella",1.57965012830912,6.36192864945889,20,"gbM","gbM","Other"
"AT4G32250",0.608186695896459,FALSE,TRUE,"columella",1.09792944841334,5.37098358827554,16,"gbM","gbM","Other"
"AT2G48160",0.608146921579084,FALSE,TRUE,"xpp ERS+",0.410651675936194,4.60672182338701,19,"gbM","gbM","H2A.Z-Depleted"
"AT3G61710",0.608128739028625,FALSE,TRUE,"protophloem ERS-",1.09732599811977,5.07416057754384,20,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G25060",0.608062048526879,FALSE,TRUE,"endodermis ERS-",0.874723794984456,5.32684250834656,21,"gbM","gbM","H2A.Z-Depleted"
"AT2G27050",0.607936774560054,FALSE,TRUE,"cortex ERS+",0.661226551442176,2.58987369656381,20,"gbM","Unmethylated","H2A.Z-Enriched"
"AT5G47180",0.607908988185864,FALSE,TRUE,"protoxylem ERS+",2.17937281672642,2.90475650748072,28,"Unmethylated","Unmethylated","H2A.Z-Depleted"
"AT2G42310",0.607750855831405,FALSE,TRUE,"hair cells ERS-",1.21380988147581,0.585481805441998,29,"Unmethylated","Unmethylated","Other"
"AT3G55270",0.607673151289646,FALSE,TRUE,"border cells",0.68753352656195,5.11556315561037,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G63930",0.607622999703978,FALSE,TRUE,"columella",1.70074847832037,5.75721404406815,17,"gbM","gbM","H2A.Z-Depleted"
"AT5G06130",0.607526020857869,FALSE,TRUE,"columella",1.29546329583973,4.00498595035342,19,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G50630",0.607492601527007,FALSE,TRUE,"protoxylem early",1.56809678649047,3.20158780722221,28,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G20610",0.607386081480066,FALSE,TRUE,"metaphloem ERS+",0.863591790184347,5.32621219024607,18,"gbM","gbM","H2A.Z-Depleted"
"AT3G51620",0.607350595745928,FALSE,FALSE,NA,NA,7.94119784275486,16,"gbM","gbM","H2A.Z-Depleted"
"AT5G05140",0.607234358262841,FALSE,TRUE,"protoxylem ERS+",1.58184853965262,4.15780267796305,22,"gbM","Unmethylated","Other"
"AT4G13615",0.607189825767,FALSE,TRUE,"hair cells ERS-",1.41609509381457,0.435831626958939,29,"Unmethylated","Unmethylated","Other"
"AT3G18820",0.607179695264647,FALSE,TRUE,"endodermis ERS-",1.7343015212007,0.733710755655653,29,"Unmethylated","Unmethylated","Other"
"AT1G79340",0.607175563330265,FALSE,TRUE,"hair cells ERS-",1.3204336092844,0.78062268072017,29,"gbM","Unmethylated","Other"
"AT1G69220",0.607175466238984,FALSE,TRUE,"hair cells ERS+",0.498127046187014,3.83158176200023,20,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G46540",0.607096897407286,FALSE,TRUE,"metaphloem ERS-",1.23785700033132,0.765836517375484,29,"gbM","Unmethylated","Other"
"AT5G55660",0.606965958143432,FALSE,TRUE,"columella",0.920352865119766,2.6980961376506,26,"gbM","gbM","H2A.Z-Depleted"
"AT5G65495",0.606888440338795,FALSE,TRUE,"border cells",0.699606598521935,3.64679014765357,24,"Unmethylated","Unmethylated","Other"
"AT3G54680",0.60677447867264,FALSE,TRUE,"protoxylem early",1.02542289131084,2.24112203038276,23,"Unmethylated","Unmethylated","Other"
"AT4G39080",0.606548397836724,FALSE,TRUE,"hair cells ERS-",1.71565989783287,1.69093071912423,29,"gbM","gbM","H2A.Z-Depleted"
"AT2G31370",0.606524163194111,FALSE,TRUE,"protoxylem early",0.820857757871239,4.48737459057331,23,"Unmethylated","Unmethylated","Other"
"AT4G02510",0.606447028121686,FALSE,TRUE,"ppp ERS+",0.464743163007517,3.7901861461308,20,"gbM","gbM","Other"
"AT2G27260",0.606429437727044,FALSE,TRUE,"endodermis ERS+",0.442824935722146,5.56776156311392,21,"Unmethylated","Unmethylated","Other"
"AT3G19460",0.606408807160901,FALSE,TRUE,"protoxylem ERS+",2.30374835471764,2.71876242483242,24,"gbM","Unmethylated","Other"
"AT3G62900",0.60622814739027,FALSE,TRUE,"root cap tip",0.64645193654796,6.15663314296446,18,"gbM","gbM","H2A.Z-Depleted"
"AT2G46260",0.606125236393384,FALSE,TRUE,"border cells",1.12726469340107,3.74781494857034,25,"gbM","gbM","Other"
"AT1G08620",0.606097368494514,FALSE,TRUE,"border cells",1.06205012843986,5.08210294181757,20,"gbM","gbM","Other"
"AT1G63700",0.606072577246177,FALSE,TRUE,"metaphloem ERS+",1.07081707749666,3.34734937384748,20,"gbM","gbM","H2A.Z-Depleted"
"AT1G22020",0.606023860615309,FALSE,TRUE,"border cells",1.22323281794178,6.3261480517568,16,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G20320",0.605934205669373,FALSE,TRUE,"root cap tip",2.15167180874814,7.34381773963559,16,"gbM","gbM","H2A.Z-Depleted"
"AT1G25682",0.605858256570455,FALSE,TRUE,"protophloem ERS-",0.745007628690848,3.08492404302183,28,"gbM","gbM","H2A.Z-Depleted"
"AT5G25520",0.605804896682559,FALSE,TRUE,"border cells",0.909532711953209,5.94439136233547,18,"gbM","gbM","H2A.Z-Depleted"
"AT3G48070",0.605754087780184,FALSE,TRUE,"root cap early",0.718637674345104,2.42723058746276,20,"gbM","Unmethylated","Other"
"AT3G52360",0.605751752829002,FALSE,TRUE,"procambium ERS+",1.37347003987215,0.935123406195482,29,"Unmethylated","Unmethylated","Other"
"AT2G19270",0.605609132669701,FALSE,TRUE,"root cap early",0.637406375194696,2.25958769551571,26,"Unmethylated","Unmethylated","Other"
"AT2G29080",0.605515290361065,FALSE,TRUE,"protophloem ERS-",0.381895212241441,4.23263334549431,22,"gbM","gbM","Other"
"AT4G31750",0.605432208805846,FALSE,TRUE,"hair cells ERS+",0.668459932849156,2.67036414117742,26,"gbM","gbM","H2A.Z-Depleted"
"AT5G26210",0.605365113776329,FALSE,TRUE,"protophloem ERS-",0.722165757951892,2.91101241405325,24,"gbM","Unmethylated","H2A.Z-Enriched"
"AT4G27500",0.605333063064982,FALSE,TRUE,"hair cells ERS-",0.775343600965361,0.848914363287279,29,"gbM","gbM","H2A.Z-Depleted"
"AT1G54210",0.605227324707077,FALSE,TRUE,"columella",1.16430089967086,2.65639435804413,21,"Unmethylated","Unmethylated","Other"
"AT3G09560",0.605213058781651,FALSE,TRUE,"protoxylem ERS+",2.86905578705484,5.30376261600945,20,"gbM","gbM","H2A.Z-Depleted"
"AT1G68670",0.60510402304134,FALSE,TRUE,"root cap lateral",1.10807099845589,2.22722704856828,27,"Unmethylated","Unmethylated","Other"
"AT4G24020",0.604836726531873,FALSE,TRUE,"cortex ERS+",0.456472608950184,4.81912454050978,18,"gbM","gbM","H2A.Z-Depleted"
"AT1G07510",0.604791801840809,FALSE,TRUE,"metaphloem ERS-",0.585358075689627,6.04885701976507,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G24690",0.604764184680441,FALSE,TRUE,"xpp ERS+",0.927155591350647,3.83265558054203,22,"gbM","gbM","H2A.Z-Depleted"
"AT2G21870",0.60470643433796,FALSE,TRUE,"hair cells ERS-",1.13551359897389,0.427298202924369,29,"gbM","gbM","H2A.Z-Depleted"
"AT4G21710",0.604655409786494,FALSE,TRUE,"root cap early",0.79799462060337,3.15008517273322,22,"gbM","gbM","H2A.Z-Depleted"
"AT3G55020",0.604610988769421,FALSE,TRUE,"root cap early",0.687535705583002,4.47980876925491,20,"gbM","gbM","H2A.Z-Depleted"
"AT2G15490",0.604595567641455,FALSE,TRUE,"root cap tip",1.97546453342961,1.91406624410223,18,"gbM","Unmethylated","Other"
"AT3G13720",0.604522927486731,FALSE,TRUE,"metaxylem ERS-",0.844479289594045,3.66342699146636,25,"Unmethylated","Unmethylated","Other"
"AT1G22770",0.6043058790388,FALSE,TRUE,"root cap tip",0.697447125006101,4.55351397610306,20,"gbM","gbM","H2A.Z-Depleted"
"AT3G21215",0.60430099527779,FALSE,TRUE,"procambium ERS-",0.849293890633218,5.30537830924961,23,"gbM","Unmethylated","Other"
"AT5G63490",0.604277497245939,FALSE,TRUE,"border cells",1.41068401084952,6.96590469788893,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G63940",0.604247620729027,FALSE,TRUE,"protophloem ERS-",1.01950028120901,3.07938474360819,22,"gbM","gbM","Other"
"AT1G12680",0.60417105803085,FALSE,TRUE,"root cap tip",0.687132516348619,5.27422544849381,20,"gbM","gbM","H2A.Z-Depleted"
"AT1G21700",0.604161281282217,FALSE,TRUE,"root cap tip",0.971969812722368,6.68308753815581,17,"gbM","gbM","H2A.Z-Depleted"
